"590","Bold Sage","52","23.27","275","True"
"591","Fragrant Mint","33","185.55","609","True"
"592","Delicate Sunflower","49","125.04","654","True"
"593","Compact Echeveria","95","104.01","749","True"
"594","Trailing Carrot","1","95.11","469","True"
"595","Bold Thyme","6","178.36","196","True"
"596","Bulbous Peony","59","85.59","407","True"
"597","Fresh Orchid","72","126.01","260","True"
"598","Spiky Rosemary","49","93.15","937","True"
"599","Sweet Daffodil","19","122.41","619","True"
"600","Sunny Marigold","40","74.96","632","True"
"601","Delicate Lettuce","29","51.73","227","True"
"602","Classic Christmas Cactus","38","154.08","195","True"
"603","Exotic Tulip","13","86.33","825","True"
"604","Spiky Crown of Thorns","16","2.28","485","True"
"605","Verdant Zebra Haworthia","52","105.55","344","True"
"606","Sunny Thyme","13","133.93","137","True"
"607","Trailing Lettuce","84","126.97","143","True"
"608","Fragrant Spinach","53","19.81","531","True"
"609","Tropical Thyme","64","177.74","259","True"
"610","Lush Parsley","17","176.25","752","True"
"611","Wild Lettuce","22","89.41","289","True"
"612","Sunny Ghost Plant","1","21.52","870","True"
"613","Verdant Tomato","82","136.11","513","True"
"614","Royal Sage","53","164.52","238","True"
"615","Smooth Cilantro","17","64.20","138","True"
"616","Classic Blueberry","17","60.23","97","True"
"617","Bold Cucumber","8","59.36","990","True"
"618","Silver Chives","29","65.04","574","True"
"619","Woody Orchid","74","25.52","290","True"
"620","Delicate Christmas Cactus","43","157.78","806","True"
"621","Bulbous Lettuce","82","83.99","106","True"
"622","Trailing Tomato","33","16.50","742","True"
"623","Spiky Strawberry","82","19.68","169","True"
"624","Compact Christmas Cactus","84","169.02","681","True"
"625","Golden Potato","35","123.78","225","True"
"626","Bold Lavender","93","47.54","432","True"
"627","Bold Oregano","83","73.76","816","True"
"628","Delicate Basil","88","99.55","498","True"
"629","Bright Carrot","28","21.17","290","True"
"630","Golden Christmas Cactus","43","17.14","461","True"
"631","Lush Cilantro","88","112.91","931","True"
"632","Compact Ghost Plant","64","72.58","825","True"
"633","Hardy Cucumber","6","161.75","332","True"
"634","Bushy Orchid","74","141.30","813","True"
"635","Aromatic Daisy","40","64.21","487","True"
"636","Shady Carrot","30","2.55","104","True"
"637","Graceful String of Dolphins","40","181.83","170","True"
"638","Tropical Lettuce","88","58.87","20","True"
"639","Glossy Peony","40","127.60","549","True"
"640","Fresh Cilantro","13","168.81","379","True"
"641","Bushy Carrot","17","89.64","644","True"
"642","Fresh Daisy","1","149.93","593","True"
"643","Hearty Jade Plant","19","174.58","796","True"
"644","Budding Zebra Haworthia","27","81.82","284","True"
"645","Spiky Echeveria","72","56.94","43","True"
"646","Cascading String of Pearls","16","192.68","841","True"
"647","Elegant Sage","49","157.42","95","True"
"648","Budding Lemon","13","41.56","322","True"
"649","Blooming Lily","16","34.79","547","True"
"650","Exuberant Ghost Plant","19","111.58","737","True"
"651","Trailing Rose","41","170.10","664","True"
"652","Trailing Marigold","49","32.60","150","True"
"653","Prickly Dill","33","17.54","285","True"
"654","Exotic Spinach","28","119.06","849","True"
"655","Tropical Lily","35","139.42","517","True"
"656","Thorny String of Pearls","56","106.05","523","True"
"657","Robust Mint","28","72.98","731","True"
"658","Sunny Chives","17","145.84","760","True"
"659","Compact Chrysanthemum","38","70.72","736","True"
"660","Exotic Panda Plant","30","188.87","8","True"
"661","Fragrant Chrysanthemum","13","144.17","875","True"
"662","Robust Spinach","82","64.85","146","True"
"663","Leafy Pepper","54","186.36","459","True"
"664","Giant Ghost Plant","4","112.76","508","True"
"665","Miniature Lithops","11","76.01","505","True"
"666","Fragrant Strawberry","77","31.16","177","True"
"667","Fresh Blueberry","96","29.06","824","True"
"668","Exuberant Chives","54","63.52","38","True"
"669","Prickly Oregano","82","50.48","728","True"
"670","Textured Pepper","72","50.09","513","True"
"671","Broadleaf Cilantro","64","54.36","1000","True"
"672","Dwarf Lettuce","19","136.65","621","True"
"673","Fresh Lemon","14","139.26","630","True"
"674","Broadleaf Ghost Plant","77","188.51","829","True"
"675","Royal Ghost Plant","38","174.18","927","True"
"676","Colorful Christmas Cactus","30","188.10","667","True"
"677","Giant Mint","93","30.78","442","True"
"678","Fresh Spinach","40","148.30","817","True"
"679","Woody Oregano","13","79.72","11","True"
"680","Colorful Pepper","16","25.58","694","True"
"681","Sunny Rose","33","148.63","360","True"
"682","Prickly Tulip","35","157.52","58","True"
"683","Bushy Sage","93","11.24","519","True"
"684","Silver Apple","4","30.68","46","True"
"685","Shady Parsley","56","38.46","347","True"
"686","Giant Panda Plant","29","49.03","999","True"
"687","Cascading Spinach","8","180.26","277","True"
"688","Frosty Orchid","22","37.13","153","True"
"689","Bold Carrot","28","90.15","921","True"
"690","Wild Orchid","53","7.01","658","True"
"691","Fragrant Tulip","29","153.10","280","True"
"692","Tropical Aloe Vera","19","188.34","446","True"
"693","Blooming Parsley","41","146.61","321","True"
"694","Golden Thyme","80","36.47","105","True"
"695","Cascading Orchid","96","157.65","216","True"
"696","Wild Panda Plant","29","53.70","651","True"
"697","Frosty Dill","93","47.16","822","True"
"698","Evergreen Chives","43","146.86","909","True"
"699","Compact Daffodil","5","74.18","151","True"
"700","Smooth Panda Plant","27","73.94","629","True"
"701","Thorny Ghost Plant","48","15.24","853","True"
"702","Sweet Orchid","26","54.90","177","True"
"703","Bushy Thyme","19","97.89","658","True"
"704","Aromatic Cucumber","16","196.33","304","True"
"705","Shady Ghost Plant","22","142.28","35","True"
"706","Blooming Rose","17","39.17","902","True"
"707","Leafy Blueberry","11","50.87","386","True"
"708","Trailing Peony","77","6.74","863","True"
"709","Bulbous Parsley","25","117.11","436","True"
"710","Dwarf Strawberry","25","28.90","896","True"
"711","Frosty Aloe Vera","40","143.81","44","True"
"712","Glossy Blueberry","59","94.53","988","True"
"713","Tropical Apple","52","61.15","98","True"
"714","Exuberant Lily","94","142.59","133","True"
"715","Bushy Cucumber","53","38.70","441","True"
"716","Broadleaf String of Pearls","89","116.93","278","True"
"717","Giant Pepper","16","143.90","847","True"
"718","Bulbous String of Pearls","68","15.76","339","True"
"719","Shady Lavender","72","103.76","342","True"
"720","Giant Orchid","16","48.45","355","True"
"721","Royal Apple","38","139.52","484","True"
"722","Colorful Rose","28","53.58","820","True"
"723","Spiky Spinach","27","167.47","614","True"
"724","Compact Blueberry","95","102.50","193","True"
"725","Thorny Lemon","5","37.50","225","True"
"726","Colorful Carrot","72","60.25","315","True"
"727","Exotic Oregano","84","3.07","439","True"
"728","Miniature Tomato","80","141.59","105","True"
"729","Classic Lily","55","187.43","858","True"
"730","Spiky Aloe Vera","54","11.81","295","True"
"731","Exotic Tarragon","43","158.26","193","True"
"732","Spiky Daffodil","84","57.11","666","True"
"733","Shady Sage","26","70.81","549","True"
"734","Budding Pepper","28","4.98","867","True"
"735","Giant Parsley","48","19.07","141","True"
"736","Woody Spinach","94","79.50","965","True"
"737","Bright Zebra Haworthia","29","182.12","443","True"
"738","Aromatic Potato","14","59.59","837","True"
"739","Soft Rose","64","11.22","532","True"
"740","Wild Lithops","8","160.86","784","True"
"741","Royal Zebra Haworthia","16","77.79","596","True"
"742","Leafy Daisy","83","196.81","191","True"
"743","Medicinal String of Pearls","1","65.30","30","True"
"744","Sunny Strawberry","84","140.47","463","True"
"745","Fresh Mint","95","7.14","61","True"
"746","Blooming Chrysanthemum","74","150.82","336","True"
"747","Silver Cilantro","82","24.64","383","True"
"748","Classic Rosemary","5","127.49","398","True"
"749","Broadleaf Rose","96","65.34","850","True"
"750","Medicinal Thyme","55","97.25","979","True"
"751","Silver Oregano","75","144.01","507","True"
"752","Verdant Parsley","54","34.84","402","True"
"753","Vibrant Strawberry","74","68.83","885","True"
"754","Colorful Parsley","88","76.67","880","True"
"755","Lush Rosemary","89","71.91","624","True"
"756","Smooth Mint","3","34.49","526","True"
"757","Hardy Jade Plant","1","188.08","951","True"
"758","Soft Blueberry","1","150.07","688","True"
"759","Silver Cucumber","88","95.60","299","True"
"760","Hearty Tarragon","72","56.13","461","True"
"761","Leafy Potato","80","139.21","703","True"
"762","Spiky Zebra Haworthia","89","154.68","148","True"
"763","Giant Thyme","38","41.44","747","True"
"764","Cascading Dill","26","86.03","507","True"
"765","Silver Panda Plant","94","122.24","796","True"
"766","Textured Lettuce","1","19.81","182","True"
"767","Golden Cucumber","55","149.28","937","True"
"768","Spiky Parsley","48","107.82","715","True"
"769","Dwarf Lavender","35","38.63","30","True"
"770","Spiky Lettuce","56","165.51","969","True"
"771","Woody Sage","16","41.27","925","True"
"772","Silver Lithops","33","154.67","74","True"
"773","Silver Spinach","29","101.07","567","True"
"774","Woody Echeveria","14","148.03","173","True"
"775","Giant Jade Plant","8","130.61","312","True"
"776","Soft Zebra Haworthia","28","74.70","561","True"
"777","Broadleaf Orchid","49","123.15","642","True"
"778","Graceful Panda Plant","94","149.02","25","True"
"779","Bushy String of Pearls","54","50.77","354","True"
"780","Textured Rose","30","14.23","975","True"
"781","Colorful Sunflower","94","194.67","810","True"
"782","Graceful Blueberry","13","146.85","891","True"
"783","Thorny Marigold","93","115.76","75","True"
"784","Frosty Potato","5","183.66","328","True"
"785","Golden Daffodil","40","81.64","729","True"
"786","Verdant String of Pearls","27","168.45","350","True"
"787","Budding Spinach","54","174.34","616","True"
"788","Sunny Lithops","93","94.56","991","True"
"789","Lush Tomato","59","142.26","897","True"
"790","Compact Thyme","72","172.55","33","True"
"791","Hearty Basil","75","85.46","677","True"
"792","Trailing Lavender","33","106.12","668","True"
"793","Tropical Lithops","38","165.99","724","True"
"794","Glossy Rosemary","5","197.92","201","True"
"795","Frosty Thyme","25","33.82","493","True"
"796","Trailing Orchid","40","140.93","934","True"
"797","Cascading Cilantro","13","115.38","790","True"
"798","Fragrant Daffodil","49","143.45","556","True"
"799","Wild Daffodil","54","44.04","977","True"
"800","Blooming Jade Plant","30","59.90","777","True"
"801","Bushy Lily","89","73.91","826","True"
"802","Hearty Potato","54","86.10","873","True"
"803","Evergreen Crown of Thorns","89","116.17","986","True"
"804","Sweet Cucumber","52","109.98","515","True"
"805","Golden Panda Plant","54","23.24","69","True"
"806","Medicinal Tomato","1","131.22","836","True"
"807","Broadleaf Carrot","27","18.34","401","True"
"808","Spiky Mint","82","196.93","213","True"
"809","Bright Lemon","54","128.67","84","True"
"810","Vibrant Parsley","68","83.15","687","True"
"811","Budding Echeveria","30","2.74","793","True"
"812","Exotic Pepper","84","41.19","15","True"
"813","Evergreen Tomato","35","32.19","190","True"
"814","Leafy Tomato","94","74.23","221","True"
"815","Textured Chrysanthemum","11","146.77","769","True"
"816","Vibrant Crown of Thorns","14","10.76","183","True"
"817","Prickly Daffodil","53","83.41","422","True"
"818","Bushy Blueberry","90","131.75","707","True"
"819","Sunny String of Pearls","1","186.97","529","True"
"820","Leafy Cucumber","35","45.96","657","True"
"821","Delicate Daffodil","96","182.72","324","True"
"822","Shady Sunflower","5","132.37","919","True"
"823","Shady Blueberry","28","37.50","685","True"
"824","Textured Dill","25","116.15","1000","True"
"825","Broadleaf Peony","6","45.33","788","True"
"826","Soft Rosemary","30","194.20","760","True"
"827","Blooming Daffodil","48","163.47","952","True"
"828","Tropical Peony","27","112.39","245","True"
"829","Sweet Marigold","27","11.57","399","True"
"830","Elegant Tomato","59","187.80","8","True"
"831","Shady Mint","3","78.24","518","True"
"832","Verdant Chrysanthemum","56","165.11","608","True"
"833","Exuberant Basil","38","62.44","239","True"
"834","Lush Ghost Plant","4","46.33","92","True"
"835","Elegant Ghost Plant","27","86.21","921","True"
"836","Sunny String of Dolphins","1","149.82","942","True"
"837","Woody Chives","48","151.10","98","True"
"838","Vibrant Marigold","59","19.91","662","True"
"839","Robust Potato","90","143.08","962","True"
"840","Verdant Rose","54","147.27","408","True"
"841","Textured Cilantro","59","63.70","369","True"
"842","Sunny Daisy","1","170.13","83","True"
"843","Soft Thyme","35","157.65","744","True"
"844","Vibrant String of Pearls","94","84.69","336","True"
"845","Leafy Chrysanthemum","22","152.54","607","True"
"846","Cascading Oregano","72","99.29","477","True"
"847","Compact Potato","17","11.08","869","True"
"848","Bulbous Potato","95","189.09","30","True"
"849","Trailing Tarragon","59","112.76","675","True"
"850","Graceful Crown of Thorns","75","88.87","829","True"
"851","Elegant Apple","5","30.85","291","True"
"852","Fragrant Dill","90","29.86","813","True"
"853","Giant Echeveria","11","19.18","678","True"
"854","Spiky Sunflower","41","48.28","545","True"
"855","Thorny Thyme","14","10.82","794","True"
"856","Shimmering Ghost Plant","30","124.97","120","True"
"857","Shady Zebra Haworthia","43","51.25","464","True"
"858","Trailing Chrysanthemum","89","62.73","148","True"
"859","Colorful Chives","5","190.27","721","True"
"860","Compact Sage","17","63.24","695","True"
"861","Golden Orchid","80","44.26","80","True"
"862","Bushy Lavender","88","60.20","478","True"
"863","Golden Lavender","94","29.85","753","True"
"864","Glossy Sunflower","16","137.39","471","True"
"865","Delicate String of Dolphins","16","91.18","811","True"
"866","Verdant Blueberry","11","46.21","256","True"
"867","Evergreen Basil","3","66.82","635","True"
"868","Fresh Oregano","83","75.69","311","True"
"869","Miniature String of Dolphins","68","58.18","184","True"
"870","Blooming Sage","93","4.07","462","True"
"871","Medicinal Peony","41","43.63","673","True"
"872","Blooming Daisy","53","167.82","129","True"
"873","Exuberant Jade Plant","35","31.42","379","True"
"874","Prickly Carrot","16","111.24","85","True"
"875","Bright Sage","4","68.24","162","True"
"876","Bulbous Pepper","80","141.63","73","True"
"877","Golden String of Pearls","5","119.73","477","True"
"878","Medicinal Chrysanthemum","3","174.37","32","True"
"879","Fragrant Christmas Cactus","72","101.45","28","True"
"880","Medicinal Blueberry","11","71.28","206","True"
"881","Classic Thyme","17","186.86","85","True"
"882","Colorful Mint","75","60.19","393","True"
"883","Bulbous Carrot","28","166.57","124","True"
"884","Exotic Daisy","52","19.76","810","True"
"885","Thorny Cilantro","35","97.38","605","True"
"886","Lush Aloe Vera","59","140.33","650","True"
"887","Bright Crown of Thorns","72","151.93","660","True"
"888","Sweet Cilantro","6","156.69","506","True"
"889","Bulbous Lemon","88","111.93","503","True"
"890","Exotic Chrysanthemum","54","187.73","770","True"
"891","Medicinal Tulip","38","193.83","914","True"
"892","Tropical Lavender","1","44.90","234","True"
"893","Medicinal Christmas Cactus","28","121.07","99","True"
"894","Golden Carrot","1","177.76","324","True"
"895","Shimmering Chrysanthemum","26","185.21","125","True"
"896","Prickly Marigold","3","110.09","851","True"
"897","Delicate Sage","5","122.19","856","True"
"898","Royal Christmas Cactus","17","101.22","878","True"
"899","Medicinal Rosemary","52","163.06","738","True"
"900","Leafy Dill","59","134.29","512","True"
"901","Shimmering Apple","19","46.10","636","True"
"902","Hearty Marigold","95","104.88","763","True"
"903","Dwarf Rosemary","95","169.22","996","True"
"904","Bold Zebra Haworthia","72","42.42","280","True"
"905","Classic Daisy","90","90.55","239","True"
"906","Hardy Ghost Plant","48","73.22","786","True"
"907","Sunny Daffodil","3","135.72","621","True"
"908","Bold String of Pearls","43","108.11","714","True"
"909","Shady Thyme","13","62.22","207","True"
"910","Budding Jade Plant","89","134.40","299","True"
"911","Compact Orchid","4","5.86","624","True"
"912","Elegant Marigold","27","105.26","969","True"
"913","Dwarf Cucumber","30","73.41","765","True"
"914","Spiky Pepper","52","152.60","972","True"
"915","Miniature Tarragon","16","47.79","254","True"
"916","Budding Peony","80","129.02","82","True"
"917","Prickly Orchid","3","161.71","625","True"
"918","Compact Peony","13","137.91","439","True"
"919","Prickly Sage","22","14.35","706","True"
"920","Bright Ghost Plant","68","184.41","36","True"
"921","Thorny Rosemary","96","5.61","713","True"
"922","Golden Zebra Haworthia","84","175.50","991","True"
"923","Prickly String of Pearls","74","165.92","410","True"
"924","Robust Tarragon","43","56.52","729","True"
"925","Broadleaf Daffodil","4","156.47","145","True"
"926","Fragrant Lemon","22","106.97","309","True"
"927","Vibrant Lettuce","93","93.46","73","True"
"928","Compact Rosemary","14","95.20","750","True"
"929","Bulbous Dill","19","18.82","868","True"
"930","Bright Rosemary","6","92.77","535","True"
"931","Medicinal Tarragon","8","58.87","388","True"
"932","Dwarf Tomato","43","11.13","926","True"
"933","Colorful Apple","41","182.27","822","True"
"934","Woody Marigold","80","37.48","167","True"
"935","Robust Zebra Haworthia","54","54.14","990","True"
"936","Exuberant Daffodil","13","125.89","746","True"
"937","Hearty Peony","29","61.24","400","True"
"938","Cascading Rose","52","46.00","386","True"
"939","Wild Peony","68","129.07","622","True"
"940","Blooming Orchid","53","161.03","849","True"
"941","Fresh Lily","56","24.60","745","True"
"942","Silver Mint","53","44.72","590","True"
"943","Soft Spinach","74","177.98","475","True"
"944","Thorny Aloe Vera","77","5.23","264","True"
"945","Sweet Thyme","55","121.98","520","True"
"946","Cascading Chrysanthemum","95","68.67","753","True"
"947","Tropical Daisy","82","54.45","626","True"
"948","Giant Blueberry","35","106.65","807","True"
"949","Bulbous Thyme","26","18.11","743","True"
"950","Bold Lily","43","144.66","84","True"
"951","Bushy Apple","41","109.81","380","True"
"952","Bright Chrysanthemum","17","133.66","232","True"
"953","Bold Orchid","8","14.08","453","True"
"954","Evergreen Christmas Cactus","96","99.97","986","True"
"955","Delicate Strawberry","49","120.65","851","True"
"956","Bushy Crown of Thorns","1","77.78","305","True"
"957","Glossy Jade Plant","88","165.22","797","True"
"958","Sweet Dill","52","32.84","742","True"
"959","Exotic Parsley","74","8.95","152","True"
"960","Blooming Peony","41","199.89","163","True"
"961","Textured Daisy","16","75.05","334","True"
"962","Soft Ghost Plant","59","145.50","801","True"
"963","Aromatic Echeveria","96","108.20","37","True"
"964","Hardy Panda Plant","88","41.55","68","True"
"965","Robust Crown of Thorns","30","158.42","932","True"
"966","Prickly Lily","93","136.60","577","True"
"967","Miniature Ghost Plant","83","164.94","991","True"
"968","Dwarf Rose","77","87.66","708","True"
"969","Broadleaf Jade Plant","22","41.18","5","True"
"970","Colorful Sage","72","124.23","240","True"
"971","Shady Cucumber","84","0.88","765","True"
"972","Prickly Chives","13","81.25","510","True"
"973","Prickly Chrysanthemum","53","139.73","513","True"
"974","Bright Blueberry","96","72.89","620","True"
"975","Soft Lettuce","40","49.08","212","True"
"976","Miniature Lavender","22","67.26","129","True"
"977","Exotic Cilantro","88","139.00","266","True"
"978","Exotic Potato","29","24.61","442","True"
"979","Delicate Rosemary","59","152.75","335","True"
"980","Medicinal Parsley","43","131.78","701","True"
"981","Hearty Ghost Plant","11","50.02","518","True"
"982","Graceful Jade Plant","55","197.97","977","True"
"983","Shimmering Cilantro","74","180.33","282","True"
"984","Budding Apple","88","27.38","726","True"
"985","Classic Lemon","88","101.00","533","True"
"986","Blooming Spinach","41","195.50","890","True"
"987","Robust Lily","68","20.21","253","True"
"988","Delicate Apple","43","58.19","323","True"
"989","Budding Orchid","56","133.48","237","True"
"990","Evergreen String of Pearls","53","103.99","439","True"
"991","Colorful Crown of Thorns","75","81.45","252","True"
"992","Glossy Tarragon","68","167.36","299","True"
"993","Broadleaf Lily","77","95.20","28","True"
"994","Leafy Rosemary","84","16.50","462","True"
"995","Shady Jade Plant","17","56.30","347","True"
"996","Miniature Rosemary","28","145.15","152","True"
"997","Budding Christmas Cactus","1","93.22","370","True"
"998","Bushy Lithops","48","164.74","238","True"
"999","Woody Daffodil","28","103.85","250","True"
"1000","Elegant String of Pearls","29","61.63","881","True"
"1001","Shimmering Tarragon","74","10.54","672","True"
"1002","Silver Dill","52","14.43","721","True"
"1003","Graceful Peony","38","128.07","769","True"
"1004","Thorny Tulip","4","95.86","102","True"
"1005","Miniature Pepper","11","68.92","652","True"
"1006","Blooming Lemon","43","0.96","626","True"
"1007","Graceful Dill","54","181.01","298","True"
"1008","Lush Sunflower","38","114.96","466","True"
"1009","Hearty Lavender","52","53.07","383","True"
"1010","Hearty Echeveria","30","100.70","825","True"
"1011","Graceful Lithops","35","97.12","118","True"
"1012","Dwarf Daisy","75","108.85","95","True"
"1013","Colorful Orchid","22","58.18","575","True"
"1014","Fragrant Sunflower","17","97.81","222","True"
"1015","Hardy Sunflower","3","4.92","791","True"
"1016","Shimmering Lettuce","30","159.34","995","True"
"1017","Bushy Chives","28","19.72","140","True"
"1018","Evergreen Tulip","5","72.34","744","True"
"1019","Fresh Pepper","38","41.04","79","True"
"1020","Aromatic Aloe Vera","64","97.31","70","True"
"1021","Thorny Orchid","35","53.49","823","True"
"1022","Robust Sunflower","22","197.56","21","True"
"1023","Cascading Daisy","38","7.95","389","True"
"1024","Fresh String of Pearls","49","67.27","889","True"
"1025","Robust Daffodil","25","16.73","106","True"
"1026","Medicinal Ghost Plant","90","146.68","931","True"
"1027","Thorny Lily","72","65.12","472","True"
"1028","Cascading Peony","52","110.41","212","True"
"1029","Bold Rose","52","137.48","337","True"
"1030","Aromatic Marigold","53","8.55","867","True"
"1031","Woody Lithops","4","1.54","756","True"
"1032","Wild Thyme","96","130.64","620","True"
"1033","Vibrant Mint","80","159.98","10","True"
"1034","Royal Tomato","83","13.01","235","True"
"1035","Elegant Panda Plant","88","73.80","860","True"
"1036","Delicate Carrot","8","54.02","316","True"
"1037","Soft Sunflower","80","28.87","228","True"
"1038","Compact Marigold","84","108.79","787","True"
"1039","Lush Blueberry","55","62.38","575","True"
"1040","Shady Echeveria","13","94.63","857","True"
"1041","Wild Chrysanthemum","4","101.74","687","True"
"1042","Medicinal Strawberry","64","163.46","732","True"
"1043","Broadleaf Chives","90","3.95","28","True"
"1044","Fresh Basil","30","18.77","786","True"
"1045","Hearty Sage","59","68.74","289","True"
"1046","Bold Lettuce","11","111.66","671","True"
"1047","Vibrant Ghost Plant","96","41.57","419","True"
"1048","Verdant Cucumber","4","102.38","635","True"
"1049","Prickly Echeveria","96","67.02","270","True"
"1050","Textured Tomato","43","183.46","791","True"
"1051","Fresh Thyme","14","46.42","342","True"
"1052","Blooming Potato","55","118.45","457","True"
"1053","Exuberant String of Pearls","90","140.87","443","True"
"1054","Delicate Echeveria","64","46.97","731","True"
"1055","Shimmering Pepper","52","198.62","948","True"
"1056","Colorful Lavender","68","198.44","302","True"
"1057","Broadleaf Lavender","90","47.24","588","True"
"1058","Hardy Oregano","77","144.61","177","True"
"1059","Elegant Spinach","11","107.02","778","True"
"1060","Aromatic Rose","93","165.00","484","True"
"1061","Fragrant Cilantro","16","40.31","545","True"
"1062","Cascading Lithops","13","61.57","483","True"
"1063","Exuberant Thyme","89","189.77","406","True"
"1064","Graceful Thyme","38","33.88","416","True"
"1065","Graceful Chrysanthemum","5","194.08","534","True"
"1066","Compact Lithops","68","4.68","369","True"
"1067","Textured Blueberry","40","65.66","517","True"
"1068","Royal Oregano","77","84.20","434","True"
"1069","Hardy Zebra Haworthia","6","84.31","743","True"
"1070","Graceful Tarragon","88","21.56","30","True"
"1071","Budding Lithops","53","165.12","643","True"
"1072","Dwarf Chrysanthemum","29","94.05","324","True"
"1073","Smooth Lettuce","4","103.93","107","True"
"1074","Thorny Echeveria","6","149.21","649","True"
"1075","Evergreen Lithops","27","179.11","429","True"
"1076","Blooming Aloe Vera","74","141.54","113","True"
"1077","Glossy String of Pearls","82","108.48","189","True"
"1078","Smooth Echeveria","26","101.09","434","True"
"1079","Bulbous Daffodil","53","83.74","429","True"
"1080","Glossy Potato","48","37.40","231","True"
"1081","Cascading Lavender","38","98.64","412","True"
"1082","Thorny Parsley","68","51.12","908","True"
"1083","Hardy Rosemary","84","48.40","3","True"
"1084","Verdant Orchid","54","125.90","386","True"
"1085","Leafy Peony","43","107.86","400","True"
"1086","Delicate Zebra Haworthia","55","130.62","445","True"
"1087","Leafy Cilantro","64","32.57","944","True"
"1088","Delicate Oregano","28","83.34","919","True"
"1089","Woody Carrot","19","41.86","586","True"
"1090","Shady Oregano","64","140.94","236","True"
"1091","Exotic String of Dolphins","83","167.98","180","True"
"1092","Textured Tarragon","11","19.48","185","True"
"1093","Glossy Daffodil","14","121.22","209","True"
"1094","Woody Jade Plant","74","78.94","677","True"
"1095","Colorful Spinach","22","99.19","167","True"
"1096","Fragrant Jade Plant","74","162.06","166","True"
"1097","Aromatic Lavender","40","51.14","71","True"
"1098","Trailing Aloe Vera","8","75.44","478","True"
"1099","Fragrant Crown of Thorns","75","44.65","82","True"
"1100","Prickly Crown of Thorns","88","112.73","209","True"
"1101","Verdant Sage","52","108.51","921","True"
"1102","Royal Orchid","96","96.16","608","True"
"1103","Frosty String of Dolphins","27","132.78","388","True"
"1104","Dwarf Mint","11","26.23","232","True"
"1105","Graceful Ghost Plant","28","125.55","398","True"
"1106","Thorny Tarragon","6","7.32","160","True"
"1107","Graceful Parsley","88","104.91","552","True"
"1108","Leafy Ghost Plant","19","123.22","117","True"
"1109","Exuberant Lavender","33","136.64","805","True"
"1110","Bulbous Apple","5","172.32","448","True"
"1111","Woody Lily","6","132.54","634","True"
"1112","Prickly Rose","89","77.89","142","True"
"1113","Thorny Crown of Thorns","40","75.68","411","True"
"1114","Bold Lemon","13","98.03","290","True"
"1115","Graceful Aloe Vera","35","194.66","36","True"
"1116","Spiky Oregano","88","151.65","258","True"
"1117","Aromatic Spinach","35","59.07","735","True"
"1118","Vibrant Echeveria","68","119.99","559","True"
"1119","Spiky Tarragon","93","23.75","605","True"
"1120","Royal Blueberry","56","145.46","44","True"
"1121","Shady Aloe Vera","88","198.66","734","True"
"1122","Miniature Strawberry","16","147.20","906","True"
"1123","Glossy Marigold","35","56.30","695","True"
"1124","Fresh Cucumber","28","110.40","265","True"
"1125","Cascading Apple","41","9.31","627","True"
"1126","Bulbous String of Dolphins","48","132.39","67","True"
"1127","Budding Daffodil","40","195.31","608","True"
"1128","Vibrant Cilantro","55","81.23","412","True"
"1129","Classic Apple","94","80.09","265","True"
"1130","Broadleaf Basil","30","165.38","714","True"
"1131","Colorful String of Dolphins","64","82.95","91","True"
"1132","Fresh Christmas Cactus","8","136.41","30","True"
"1133","Hardy Chrysanthemum","75","151.68","299","True"
"1134","Textured Cucumber","13","167.59","479","True"
"1135","Giant Cilantro","33","24.57","796","True"
"1136","Aromatic Carrot","83","121.06","17","True"
"1137","Verdant Carrot","64","35.52","180","True"
"1138","Prickly Ghost Plant","8","28.00","244","True"
"1139","Verdant Strawberry","80","101.96","986","True"
"1140","Evergreen Sage","95","105.80","838","True"
"1141","Leafy Lettuce","93","189.68","7","True"
"1142","Prickly Lemon","59","88.98","751","True"
"1143","Hearty Carrot","48","155.67","706","True"
"1144","Exuberant Tomato","64","137.72","845","True"
"1145","Budding Thyme","68","128.48","144","True"
"1146","Verdant Thyme","83","122.07","811","True"
"1147","Compact Crown of Thorns","30","158.27","643","True"
"1148","Robust Echeveria","84","97.74","281","True"
"1149","Wild Sunflower","13","46.54","739","True"
"1150","Shimmering Oregano","35","122.04","671","True"
"1151","Broadleaf Christmas Cactus","41","118.63","977","True"
"1152","Evergreen Zebra Haworthia","8","23.80","25","True"
"1153","Colorful Tulip","22","133.74","359","True"
"1154","Fragrant Chives","33","191.89","164","True"
"1155","Miniature String of Pearls","89","85.42","794","True"
"1156","Elegant Parsley","28","118.47","131","True"
"1157","Trailing Ghost Plant","88","200.51","424","True"
"1158","Bushy Daffodil","72","37.07","795","True"
"1159","Woody Aloe Vera","19","104.40","58","True"
"1160","Delicate Crown of Thorns","49","187.91","676","True"
"1161","Wild Christmas Cactus","77","150.64","659","True"
"1162","Colorful Lettuce","74","174.84","488","True"
"1163","Soft Jade Plant","41","162.70","462","True"
"1164","Bright Rose","41","36.13","156","True"
"1165","Silver Lavender","64","103.14","828","True"
"1166","Classic Lettuce","29","89.75","227","True"
"1167","Woody Lemon","74","3.47","25","True"
"1168","Textured Marigold","54","26.64","720","True"
"1169","Robust Rose","27","136.46","769","True"
"1170","Sunny Crown of Thorns","4","129.45","46","True"
"1171","Medicinal Sage","16","138.54","279","True"
"1172","Bulbous Tulip","88","93.76","957","True"
